TimeStamp,AccX,AccY,AccZ,GyrX,GyrY,GyrZ
00:00:03:532,-0.03,-0.26,1.05,-0.09,-0.06,-0.04
00:00:03:632,-0.01,-0.26,1.02,-0.11,-0.11,-0.04
00:00:03:732,0.03,-0.26,1.00,-0.14,-0.08,-0.04
00:00:03:832,0.03,-0.26,0.96,-0.08,-0.10,-0.04
00:00:03:932,-0.02,-0.25,0.90,-0.07,-0.15,-0.06
00:00:04:032,0.06,-0.30,1.04,-0.10,-0.18,-0.06
00:00:04:132,0.11,-0.28,1.05,-0.06,-0.15,-0.05
00:00:04:232,0.13,-0.24,0.92,-0.11,-0.09,-0.03
00:00:04:332,0.14,-0.25,0.97,-0.08,0.02,-0.04
00:00:04:432,0.11,-0.27,0.90,-0.05,0.11,0.01
00:00:04:533,0.08,-0.32,1.07,-0.12,0.12,-0.01
00:00:04:632,0.04,-0.26,0.97,-0.08,0.09,-0.02
00:00:04:732,0.05,-0.20,0.91,-0.13,0.03,-0.03
00:00:04:832,0.09,-0.18,0.98,-0.10,0.05,-0.02
00:00:04:932,0.05,-0.14,0.94,-0.02,0.15,0.01
00:00:05:032,0.05,-0.22,1.01,-0.10,0.15,0.01
00:00:05:132,-0.00,-0.33,1.04,-0.09,0.16,0.01
00:00:05:232,-0.04,-0.30,1.00,-0.15,0.10,-0.00
00:00:05:332,0.00,-0.24,1.00,-0.10,0.03,-0.02
00:00:05:432,-0.02,-0.22,0.93,-0.16,0.05,-0.02
00:00:05:532,-0.01,-0.27,1.09,-0.10,0.05,-0.01
00:00:05:632,-0.01,-0.26,1.05,-0.11,0.03,-0.02
00:00:05:732,-0.02,-0.27,0.99,-0.10,0.09,-0.00
00:00:05:833,-0.04,-0.17,1.02,-0.07,0.04,-0.02
00:00:05:933,-0.04,-0.25,1.04,-0.10,0.01,-0.01
00:00:06:032,-0.02,-0.24,1.01,-0.06,-0.02,-0.02
00:00:06:132,-0.02,-0.24,1.00,-0.13,-0.01,-0.03
00:00:06:232,0.02,-0.28,1.01,-0.11,-0.04,-0.02
00:00:06:332,-0.03,-0.24,1.01,-0.11,0.02,-0.02
00:00:06:432,-0.01,-0.29,1.03,-0.13,-0.02,-0.03
00:00:06:532,-0.00,-0.28,1.00,-0.13,0.00,-0.01
00:00:06:632,0.00,-0.29,0.98,-0.12,0.07,0.00
00:00:06:732,-0.03,-0.26,0.90,-0.10,0.09,-0.01
00:00:06:832,-0.06,-0.31,1.03,-0.11,0.08,-0.02
00:00:06:932,-0.06,-0.31,0.99,-0.09,0.03,-0.02
00:00:07:032,-0.04,-0.26,1.00,-0.12,0.04,-0.03
00:00:07:132,-0.06,-0.27,0.94,-0.11,-0.02,-0.05
00:00:07:232,-0.04,-0.21,1.01,-0.09,-0.01,-0.04
00:00:07:332,-0.07,-0.19,1.06,-0.07,0.02,-0.04
00:00:07:432,-0.04,-0.22,1.06,-0.11,-0.01,-0.01
00:00:07:532,-0.02,-0.26,1.06,-0.11,0.05,-0.01
00:00:07:632,-0.05,-0.19,0.93,-0.07,0.03,-0.01
00:00:07:732,-0.06,-0.29,1.05,-0.13,-0.00,-0.02
00:00:07:832,-0.05,-0.23,1.00,-0.07,-0.02,-0.01
00:00:07:932,-0.02,-0.24,0.98,-0.17,-0.01,-0.02
00:00:08:032,-0.02,-0.25,0.98,-0.08,0.01,-0.02
00:00:08:132,-0.05,-0.26,0.95,-0.11,0.05,-0.02
00:00:08:232,-0.04,-0.24,1.07,-0.06,0.06,-0.01
00:00:08:332,-0.04,-0.27,0.96,-0.19,0.02,-0.03
00:00:08:432,-0.09,-0.26,1.05,-0.03,0.05,-0.06
00:00:08:532,-0.10,-0.21,1.09,-0.07,0.01,-0.07
00:00:08:632,-0.05,-0.30,0.97,-0.05,-0.11,-0.10
00:00:08:732,0.02,-0.19,1.07,-0.13,-0.11,-0.14
00:00:08:832,-0.03,-0.31,0.88,-0.07,-0.08,-0.16
00:00:08:932,-0.02,-0.30,0.90,0.00,-0.05,-0.17
00:00:09:032,0.04,-0.25,0.94,0.03,-0.02,-0.13
00:00:09:132,0.01,-0.24,0.96,0.06,-0.02,-0.12
00:00:09:232,0.02,-0.24,0.94,0.04,-0.04,-0.20
00:00:09:332,-0.01,-0.36,0.97,-0.01,0.01,-0.22
00:00:09:432,-0.06,-0.33,0.95,0.06,0.03,-0.24
00:00:09:532,0.01,-0.17,1.04,-0.04,0.06,-0.19
00:00:09:632,0.02,-0.11,0.95,0.09,0.09,-0.19
00:00:09:732,0.02,-0.19,0.97,-0.22,0.14,-0.19
00:00:09:832,0.03,0.06,1.08,-0.02,0.16,-0.17
00:00:09:932,-0.07,0.04,1.09,0.05,0.11,-0.21
00:00:10:032,-0.08,-0.28,0.90,-0.10,0.05,-0.15
00:00:10:132,-0.01,0.18,1.19,-0.14,0.03,-0.13
00:00:10:232,-0.08,-0.08,0.89,0.05,0.06,-0.07
00:00:10:332,0.01,0.06,1.08,0.06,0.06,-0.15
00:00:10:432,-0.11,-0.28,0.95,-0.27,0.01,-0.10
00:00:10:532,-0.02,0.14,1.24,-0.31,-0.02,-0.09
00:00:10:632,-0.01,-0.01,1.07,-0.15,-0.05,-0.10
00:00:10:732,-0.03,-0.05,1.00,-0.06,-0.02,-0.09
00:00:10:833,-0.09,0.07,0.97,0.28,0.04,-0.00
00:00:10:932,-0.04,-0.13,0.82,0.35,0.10,0.04
00:00:11:032,-0.04,-0.12,0.86,0.47,0.13,0.07
00:00:11:132,-0.07,-0.15,0.83,0.13,0.07,0.04
00:00:11:232,-0.07,-0.17,0.88,0.03,-0.02,-0.12
00:00:11:332,-0.06,-0.06,1.23,-0.11,-0.02,-0.09
00:00:11:432,-0.01,0.06,1.16,-0.17,-0.03,0.02
00:00:11:532,-0.06,-0.27,0.95,-0.06,-0.03,0.02
00:00:11:632,0.02,-0.16,0.99,0.04,0.00,-0.05
00:00:11:732,-0.03,0.05,0.93,-0.18,-0.15,-0.09
00:00:11:832,0.02,-0.03,1.15,-0.12,-0.12,-0.08
00:00:11:932,-0.04,-0.18,1.01,-0.15,-0.05,0.03
00:00:12:032,-0.05,-0.33,1.00,-0.09,0.01,0.18
00:00:12:132,-0.08,0.06,1.27,-0.14,0.07,0.18
00:00:12:232,-0.10,-0.34,1.15,-0.07,0.16,0.19
00:00:12:332,-0.04,-0.11,1.14,-0.32,-0.09,0.07
00:00:12:432,-0.06,-0.10,1.17,-0.23,-0.07,0.03
00:00:12:532,-0.08,0.09,0.99,-0.17,-0.06,0.02
00:00:12:632,-0.06,-0.27,1.10,-0.39,0.02,0.06
00:00:12:732,-0.06,-0.17,1.04,-0.33,0.04,0.04
00:00:12:832,-0.07,-0.07,1.16,-0.10,0.09,0.06
00:00:12:932,0.06,-0.24,1.14,-0.07,0.02,-0.02
00:00:13:032,0.04,-0.09,0.95,-0.36,-0.03,-0.07
00:00:13:132,-0.07,-0.04,1.23,-0.42,0.02,-0.13
00:00:13:232,-0.09,-0.14,1.04,-0.10,-0.03,-0.11
00:00:13:332,-0.10,-0.15,0.85,0.03,-0.05,-0.04
00:00:13:432,-0.08,-0.04,1.23,0.11,0.01,0.00
00:00:13:532,-0.07,-0.10,1.00,0.10,-0.01,0.01
00:00:13:632,0.01,-0.02,1.12,0.07,0.05,0.04
00:00:13:732,-0.05,-0.05,1.02,-0.04,-0.01,0.01
00:00:13:832,-0.13,-0.27,0.85,-0.16,0.11,0.02
00:00:13:932,-0.01,-0.07,1.19,-0.18,0.02,0.02
00:00:14:032,-0.10,-0.32,1.02,-0.12,0.04,-0.03
00:00:14:133,-0.04,-0.04,1.15,0.00,0.07,-0.05
00:00:14:232,0.00,-0.33,1.01,-0.13,-0.01,-0.05
00:00:14:332,-0.05,-0.22,1.10,-0.11,-0.06,-0.04
00:00:14:432,-0.11,-0.37,1.04,-0.13,0.05,-0.01
00:00:14:532,0.01,-0.21,1.14,-0.13,0.01,0.00
00:00:14:632,-0.04,-0.28,0.88,-0.04,-0.01,-0.02
00:00:14:732,-0.05,-0.32,0.83,-0.07,-0.02,-0.02
00:00:14:832,-0.08,-0.17,0.92,-0.13,0.02,-0.01
00:00:14:932,0.02,-0.16,1.14,-0.15,-0.00,-0.05
00:00:15:032,0.01,-0.34,1.10,-0.29,-0.05,-0.05
00:00:15:132,-0.06,-0.35,0.92,-0.08,-0.02,-0.04
00:00:15:232,0.03,-0.20,1.04,-0.24,-0.04,-0.04
00:00:15:332,-0.12,-0.23,0.94,-0.06,0.09,-0.01
00:00:15:432,-0.01,-0.06,1.19,-0.04,0.00,-0.02
00:00:15:532,-0.08,-0.22,0.89,0.12,-0.01,-0.01
00:00:15:632,-0.01,-0.11,1.07,-0.14,0.02,-0.02
00:00:15:732,-0.04,-0.37,0.93,-0.41,-0.05,-0.02
00:00:15:832,0.03,-0.11,0.95,-0.13,0.01,0.03
00:00:15:932,-0.06,-0.23,0.96,-0.11,-0.00,0.04
00:00:16:032,-0.04,-0.34,0.82,-0.12,0.00,0.04
00:00:16:132,-0.09,-0.28,1.08,-0.22,0.09,0.03
00:00:16:232,0.00,-0.23,1.08,-0.07,0.09,0.04
00:00:16:332,-0.02,-0.17,1.08,-0.17,0.10,0.01
00:00:16:432,-0.10,-0.26,1.02,-0.06,0.09,-0.03
00:00:16:532,-0.06,-0.36,0.97,-0.03,0.07,-0.06
00:00:16:632,-0.05,-0.34,0.95,-0.11,0.05,-0.04
00:00:16:732,-0.03,-0.29,0.98,-0.03,0.01,-0.06
00:00:16:832,-0.08,-0.38,0.89,-0.03,-0.02,-0.12
00:00:16:932,-0.09,-0.35,1.20,-0.20,-0.01,-0.16
00:00:17:032,-0.06,-0.28,1.17,-0.08,-0.07,-0.07
00:00:17:132,-0.00,-0.30,1.11,-0.03,-0.06,0.00
00:00:17:232,0.02,-0.37,1.06,-0.11,-0.07,-0.04
00:00:17:332,0.02,-0.28,1.02,-0.06,-0.01,0.01
00:00:17:432,-0.04,-0.18,1.13,-0.11,0.02,0.02
00:00:17:532,-0.05,-0.27,1.21,0.08,-0.03,0.03
00:00:17:632,-0.04,-0.09,0.91,0.18,-0.05,0.01
00:00:17:732,-0.01,-1.20,1.27,-0.82,-0.02,-0.05
00:00:17:832,-0.06,-0.09,1.13,0.15,-0.10,-0.01
00:00:17:932,0.00,-0.34,0.84,0.22,0.00,0.03
00:00:18:032,-0.10,-0.28,1.05,-0.13,0.06,0.00
00:00:18:132,-0.04,-0.14,1.22,-0.18,0.03,0.02
00:00:18:232,-0.04,-0.29,0.91,0.02,-0.00,0.05
00:00:18:332,-0.01,-0.20,1.05,-0.05,0.06,0.00
00:00:18:432,-0.04,-0.31,1.04,-0.07,0.04,0.02
00:00:18:532,-0.01,-0.21,1.20,-0.15,0.10,-0.01
00:00:18:632,-0.02,-0.26,0.87,-0.03,-0.04,-0.03
00:00:18:732,-0.01,-0.38,1.00,-0.16,0.03,-0.05
00:00:18:832,0.00,-0.19,1.04,-0.10,-0.04,-0.02
00:00:18:932,-0.01,-0.27,1.05,-0.08,-0.01,-0.02
00:00:19:032,0.03,-0.30,1.20,-0.23,-0.05,-0.06
00:00:19:132,-0.02,-0.03,1.14,-0.03,-0.02,-0.04
00:00:19:232,-0.03,-0.12,1.04,0.05,-0.03,-0.01
00:00:19:332,-0.07,-0.19,1.06,-0.09,0.03,0.06
00:00:19:432,-0.08,-0.32,0.89,-0.16,0.09,0.08
00:00:19:532,-0.06,-0.32,1.01,-0.22,0.05,0.02
00:00:19:632,-0.04,-0.21,1.10,-0.07,0.04,-0.03
00:00:19:732,0.01,-0.22,1.07,-0.01,0.05,-0.01
00:00:19:832,-0.03,-0.27,1.10,-0.07,0.03,-0.07
00:00:19:932,-0.03,-0.28,0.91,-0.07,-0.05,-0.10
00:00:20:032,-0.10,-0.30,0.93,-0.07,-0.01,-0.07
00:00:20:132,-0.03,-0.16,1.17,-0.05,-0.05,-0.05
00:00:20:232,-0.04,-0.21,1.06,-0.04,-0.00,-0.02
00:00:20:332,-0.07,-0.27,0.96,-0.07,-0.01,-0.02
00:00:20:432,-0.04,-0.38,0.89,-0.10,-0.03,-0.02
00:00:20:532,-0.03,-0.29,0.90,-0.06,-0.05,-0.02
00:00:20:632,-0.05,-0.38,0.87,-0.08,0.01,-0.01
00:00:20:732,-0.06,-0.17,1.06,-0.11,-0.03,-0.02
00:00:20:832,-0.05,-0.06,1.08,-0.10,-0.03,-0.01
00:00:20:932,-0.05,-0.18,1.05,-0.09,0.02,0.01
00:00:21:032,-0.04,-0.33,0.86,-0.11,0.00,0.01
00:00:21:132,-0.07,-0.31,0.89,-0.21,0.04,0.01
00:00:21:232,-0.04,-0.06,1.15,-0.08,-0.02,-0.00
00:00:21:332,-0.05,-0.32,1.14,-0.08,-0.00,-0.03
00:00:21:432,-0.03,-0.20,1.08,-0.07,-0.04,-0.03
00:00:21:532,-0.04,-0.24,1.04,0.01,0.05,-0.00
00:00:21:632,-0.05,-0.21,0.90,-0.22,-0.01,-0.02
00:00:21:732,-0.03,-0.13,1.01,-0.06,-0.03,-0.00
00:00:21:832,0.01,-0.15,1.03,0.01,-0.02,-0.04
00:00:21:932,-0.05,-0.25,1.04,-0.12,-0.07,-0.08
00:00:22:032,-0.06,-0.26,0.90,-0.12,-0.05,-0.04
00:00:22:132,-0.03,-0.28,0.91,-0.06,-0.03,0.01
00:00:22:232,-0.10,-0.22,1.06,-0.11,0.03,0.06
00:00:22:332,-0.01,-0.30,1.06,-0.13,0.05,0.08
00:00:22:432,-0.09,-0.35,1.01,-0.11,0.11,0.08
00:00:22:532,-0.06,-0.19,0.85,-0.09,0.05,0.06
00:00:22:632,0.03,-0.40,1.14,-0.02,0.12,0.03
00:00:22:732,-0.06,-0.29,0.99,-0.08,0.07,-0.02
00:00:22:832,-0.01,-0.24,1.11,-0.10,0.04,-0.08
00:00:22:932,-0.04,-0.21,1.06,-0.04,0.05,-0.13
00:00:23:032,-0.08,-0.34,1.09,-0.11,-0.02,-0.13
00:00:23:132,0.02,-0.31,1.04,-0.16,-0.04,-0.10
00:00:23:232,-0.08,-0.16,1.01,-0.15,-0.08,-0.09
00:00:23:332,-0.05,-0.31,1.01,-0.17,-0.02,-0.04
00:00:23:432,-0.04,-0.04,1.09,-0.00,-0.01,-0.00
00:00:23:532,-0.06,-0.16,0.97,-0.03,-0.01,0.02
00:00:23:632,-0.05,-0.09,1.15,-0.10,0.00,-0.01
00:00:23:732,-0.01,-0.10,1.07,-0.07,0.03,-0.01
00:00:23:832,0.01,-0.23,1.17,-0.14,0.04,-0.05
00:00:23:932,-0.01,0.01,1.13,-0.07,-0.02,-0.05
00:00:24:032,-0.05,0.09,1.18,-0.12,-0.07,-0.08
00:00:24:132,-0.05,-0.32,0.96,-0.02,-0.04,-0.04
00:00:24:232,-0.04,-0.29,1.05,-0.15,-0.09,-0.04
00:00:24:332,-0.02,-0.07,1.10,-0.10,-0.01,0.02
00:00:24:432,-0.09,-0.40,0.92,-0.14,-0.01,0.03
00:00:24:532,0.00,-0.04,1.13,-0.11,-0.02,0.05
00:00:24:632,-0.12,-0.29,0.98,-0.12,0.03,0.04
00:00:24:732,-0.02,0.00,1.10,-0.10,0.07,0.03
00:00:24:832,-0.06,-0.19,1.06,-0.08,0.06,0.01
00:00:24:932,-0.06,-0.38,0.99,-0.10,0.01,-0.03
00:00:25:032,-0.01,-0.18,1.07,-0.10,0.02,-0.03
00:00:25:132,-0.05,-0.35,1.00,-0.12,0.06,-0.01
00:00:25:232,-0.06,-0.38,0.83,-0.02,0.04,0.03
00:00:25:332,-0.04,-0.32,0.95,-0.10,-0.02,-0.01
00:00:25:432,-0.09,-0.16,0.98,-0.06,0.02,-0.01
00:00:25:532,-0.02,-0.24,1.00,-0.08,0.04,-0.02
00:00:25:632,-0.06,-0.27,1.14,-0.16,0.03,-0.04
00:00:25:732,-0.05,-0.35,0.95,-0.09,0.02,-0.03
00:00:25:832,-0.06,-0.21,1.00,-0.06,-0.01,-0.02
00:00:25:932,0.02,-0.20,0.97,-0.03,-0.03,-0.06
00:00:26:032,-0.05,-0.18,0.98,-0.09,0.01,-0.04
00:00:26:132,-0.05,-0.28,0.97,-0.10,0.03,-0.02
00:00:26:232,-0.05,-0.10,1.02,-0.02,0.01,-0.02
00:00:26:332,-0.01,-0.19,1.05,-0.15,0.04,-0.02
00:00:26:432,-0.03,-0.17,1.10,-0.18,0.02,-0.04
00:00:26:532,-0.05,-0.13,1.12,-0.06,0.03,-0.03
00:00:26:632,-0.04,-0.25,0.91,-0.15,0.00,-0.05
00:00:26:732,-0.06,-0.12,0.93,-0.25,-0.03,-0.11
00:00:26:832,0.02,0.04,1.24,-0.09,-0.02,-0.10
00:00:26:932,-0.09,-0.30,0.90,-0.10,-0.09,-0.09
00:00:27:032,-0.03,-0.04,1.11,-0.20,-0.10,-0.07
00:00:27:132,-0.05,-0.07,1.02,-0.17,-0.11,-0.04
00:00:27:232,-0.04,-0.27,0.84,-0.01,-0.13,-0.00
00:00:27:332,-0.08,-0.16,1.08,-0.16,-0.04,0.03
00:00:27:432,-0.03,-0.15,1.21,-0.16,-0.04,0.06
00:00:27:532,-0.06,-0.36,1.10,-0.23,-0.08,0.03
00:00:27:632,-0.06,-0.12,0.92,-0.10,-0.06,0.06
00:00:27:732,-0.06,-0.22,0.96,-0.02,-0.05,0.03
00:00:27:832,-0.07,-0.25,0.96,-0.12,-0.01,0.06
00:00:27:932,-0.10,-0.25,1.12,-0.11,0.05,0.13
00:00:28:032,-0.03,-0.12,0.94,-0.03,0.08,0.13
00:00:28:132,-0.05,-0.14,1.22,-0.10,0.11,0.12
00:00:28:232,-0.03,-0.00,1.16,0.01,0.10,0.09
00:00:28:332,-0.03,-0.20,1.06,-0.09,0.14,0.05
00:00:28:432,-0.03,-0.26,0.97,-0.13,0.06,0.02
00:00:28:532,-0.02,-0.23,1.07,-0.10,0.12,-0.00
00:00:28:632,-0.02,-0.14,1.08,-0.04,0.08,-0.02
00:00:28:732,0.00,-0.24,1.13,-0.14,0.03,-0.03
00:00:28:832,-0.05,-0.33,0.93,-0.20,0.06,-0.05
00:00:28:932,-0.05,-0.21,1.04,-0.22,-0.02,-0.06
00:00:29:032,-0.02,-0.06,1.20,-0.03,-0.00,-0.03
00:00:29:132,-0.08,-0.25,0.94,-0.08,0.05,-0.00
00:00:29:232,-0.05,-0.00,1.12,-0.01,0.02,-0.01
00:00:29:332,-0.01,-0.21,1.08,0.10,0.04,-0.01
00:00:29:432,-0.04,-0.25,0.99,-0.12,0.05,-0.03
00:00:29:532,-0.05,-0.13,1.13,-0.10,0.01,-0.02
00:00:29:632,-0.05,-0.31,0.96,0.02,0.06,0.02
00:00:29:732,-0.04,0.03,1.13,-0.24,0.06,-0.04
00:00:29:832,-0.03,-0.31,0.93,-0.15,-0.01,-0.10
00:00:29:932,-0.07,-0.27,0.78,0.03,-0.05,-0.08
00:00:30:032,-0.01,-0.13,1.06,-0.01,0.06,-0.04
00:00:30:132,-0.03,-0.15,1.22,-0.29,-0.02,-0.09
00:00:30:232,-0.03,-0.21,1.10,0.10,-0.03,-0.05
00:00:30:332,-0.04,-0.27,1.10,-0.12,0.06,0.03
00:00:30:432,-0.10,-0.30,0.95,-0.18,0.08,0.05
00:00:30:532,-0.05,-0.17,1.12,-0.09,0.12,-0.02
00:00:30:632,-0.06,-0.34,0.76,-0.00,0.09,-0.10
00:00:30:732,0.01,-0.30,1.20,-0.12,0.01,-0.12
00:00:30:832,-0.05,-0.23,1.02,-0.05,0.04,-0.09
00:00:30:932,-0.03,-0.45,1.00,-0.13,-0.00,-0.12
00:00:31:032,-0.05,-0.22,0.84,-0.03,-0.05,-0.09
00:00:31:132,-0.08,-0.36,0.95,-0.07,-0.06,-0.10
00:00:31:232,-0.06,-0.17,0.82,-0.10,-0.17,-0.12
00:00:31:332,-0.05,-0.21,0.92,-0.02,-0.11,-0.11
00:00:31:432,-0.03,-0.26,1.04,-0.20,-0.11,-0.06
00:00:31:532,-0.11,-0.15,1.09,-0.15,-0.05,0.03
00:00:31:632,-0.08,-0.28,0.89,-0.00,-0.02,0.05
00:00:31:732,-0.05,-0.33,0.85,-0.10,-0.06,0.07
00:00:31:832,-0.05,-0.32,0.81,-0.21,-0.03,0.12
00:00:31:932,-0.06,-0.31,1.01,-0.24,0.05,0.13
00:00:32:032,-0.07,-0.29,0.94,-0.24,0.09,0.14
00:00:32:132,-0.07,-0.21,1.07,-0.08,0.18,0.13
00:00:32:232,-0.01,-0.16,1.18,-0.06,0.13,0.04
00:00:32:332,0.03,-0.15,1.08,-0.03,0.08,-0.04
00:00:32:432,-0.03,-0.20,1.14,-0.15,0.05,-0.04
00:00:32:532,-0.03,-0.12,0.95,-0.00,-0.04,0.00
00:00:32:632,-0.05,-0.13,0.89,0.06,-0.01,-0.02
00:00:32:732,-0.08,-0.28,1.06,-0.09,0.03,-0.04
00:00:32:832,-0.01,-0.33,1.03,-0.13,-0.02,-0.03
00:00:32:932,-0.03,-0.18,1.02,-0.21,0.02,0.01
00:00:33:032,-0.07,-0.17,1.03,-0.12,0.03,0.03
00:00:33:132,-0.06,-0.26,1.03,-0.09,0.04,-0.00
00:00:33:232,-0.04,-0.30,1.05,-0.10,0.03,-0.02
00:00:33:332,-0.01,-0.24,1.05,-0.13,0.02,-0.00
00:00:33:432,-0.04,-0.35,0.92,-0.13,0.06,0.01
00:00:33:532,-0.06,-0.23,1.02,-0.05,0.04,0.01
00:00:33:632,-0.01,-0.36,1.04,-0.08,-0.01,-0.01
00:00:33:732,-0.07,-0.22,0.98,-0.08,0.04,-0.03
00:00:33:832,-0.06,-0.20,1.13,-0.07,0.06,-0.03
00:00:33:932,-0.05,-0.26,0.94,0.01,0.02,-0.01
00:00:34:032,-0.09,-0.14,1.12,-0.04,0.05,-0.02
00:00:34:132,0.04,-0.19,1.08,-0.08,0.02,-0.04
00:00:34:232,0.01,-0.21,1.15,-0.10,0.04,-0.09
00:00:34:332,-0.03,-0.23,1.08,-0.09,0.05,-0.10
00:00:34:432,-0.05,-0.14,0.93,-0.08,-0.01,-0.09
00:00:34:532,-0.01,-0.16,1.15,-0.13,-0.03,-0.09
00:00:34:632,0.03,-0.18,1.15,-0.16,-0.06,-0.08
00:00:34:732,0.03,-0.14,1.15,-0.17,-0.04,-0.05
00:00:34:832,-0.02,-0.05,1.16,-0.12,-0.06,-0.04
00:00:34:932,-0.02,-0.02,1.07,-0.08,-0.06,-0.01
00:00:35:032,-0.03,-0.23,0.92,-0.03,-0.05,0.02
00:00:35:132,-0.04,-0.26,0.80,-0.10,-0.03,0.02
00:00:35:232,-0.07,-0.20,1.00,-0.04,0.01,0.02
00:00:35:332,-0.05,-0.20,1.12,-0.10,0.06,0.03
00:00:35:432,0.00,-0.19,1.06,-0.15,0.03,0.02
00:00:35:532,0.01,-0.19,1.18,-0.19,0.02,0.00
00:00:35:632,0.01,-0.27,1.10,-0.19,0.01,-0.01
00:00:35:732,-0.03,-0.21,1.10,-0.14,0.03,0.01
00:00:35:832,-0.06,-0.28,0.97,-0.07,0.08,0.01
00:00:35:932,-0.01,-0.32,0.89,-0.12,0.03,-0.00
00:00:36:032,-0.08,-0.20,1.10,-0.11,0.03,-0.04
00:00:36:132,-0.01,-0.26,1.16,-0.04,0.02,-0.02
00:00:36:232,-0.02,-0.28,0.87,-0.13,-0.00,-0.04
00:00:36:332,0.00,-0.25,1.05,-0.08,0.00,-0.05
00:00:36:432,-0.02,-0.29,0.99,0.04,0.02,-0.06
00:00:36:532,-0.04,-0.14,1.12,-0.06,-0.01,-0.04
00:00:36:632,0.05,-0.12,1.09,-0.16,-0.05,-0.07
00:00:36:732,0.02,-0.33,1.14,-0.07,-0.03,-0.04
00:00:36:833,-0.06,-0.21,1.17,-0.20,-0.02,-0.05
00:00:36:932,-0.05,-0.15,0.93,0.01,-0.06,-0.00
00:00:37:032,-0.02,-0.29,1.05,-0.13,0.01,-0.00
00:00:37:132,0.02,-0.14,1.27,-0.18,-0.04,0.03
00:00:37:232,0.00,-0.03,1.08,-0.01,-0.01,0.12
00:00:37:332,-0.04,-0.08,1.06,-0.06,0.05,0.11
00:00:37:432,-0.05,-0.11,0.94,-0.05,0.04,0.09
00:00:37:532,-0.06,-0.34,0.89,-0.15,0.06,0.05
00:00:37:632,-0.02,-0.36,0.85,-0.07,0.05,0.04
00:00:37:732,-0.10,-0.14,1.00,-0.12,0.07,0.01
00:00:37:832,0.01,-0.37,1.03,-0.10,0.10,-0.00
00:00:37:932,-0.03,-0.31,0.81,-0.15,0.02,-0.06
00:00:38:032,-0.02,-0.26,1.21,-0.03,0.03,-0.07
00:00:38:132,-0.09,-0.14,1.00,-0.10,0.05,-0.09
00:00:38:232,-0.04,-0.30,0.91,-0.11,-0.04,-0.11
00:00:38:332,-0.07,-0.23,1.07,0.03,-0.04,-0.09
00:00:38:432,0.03,-0.33,1.03,-0.07,-0.04,-0.06
00:00:38:532,0.01,-0.31,0.89,-0.04,-0.04,-0.03
00:00:38:632,-0.05,-0.31,0.87,-0.14,0.04,-0.01
00:00:38:732,-0.02,-0.31,0.93,-0.12,-0.03,-0.00
