TimeStamp,AccX,AccY,AccZ,GyrX,GyrY,GyrZ
00:00:17:932,-0.05,-0.29,1.11,-0.17,-0.08,-0.05
00:00:18:032,-0.05,-0.15,0.82,-0.18,-0.17,-0.04
00:00:18:132,-0.10,-0.16,1.20,-0.26,0.02,-0.02
00:00:18:232,-0.08,-0.24,1.02,-0.14,-0.10,-0.04
00:00:18:332,-0.11,-0.34,0.96,-0.03,-0.11,-0.03
00:00:18:432,0.02,-0.25,0.99,-0.08,-0.00,0.01
00:00:18:532,-0.01,-0.10,1.03,-0.01,-0.08,0.05
00:00:18:632,-0.08,-0.05,1.12,-0.10,0.03,0.06
00:00:18:732,-0.14,-0.11,1.10,-0.16,0.10,0.06
00:00:18:832,-0.13,-0.12,1.10,-0.12,0.09,0.05
00:00:18:932,-0.14,-0.19,1.13,-0.17,0.10,0.01
00:00:19:032,-0.13,-0.10,1.01,-0.11,0.10,-0.01
00:00:19:132,-0.08,-0.06,1.13,-0.12,0.10,-0.05
00:00:19:232,-0.03,-0.15,1.23,-0.16,-0.06,-0.10
00:00:19:332,-0.04,-0.29,1.08,-0.00,-0.08,-0.10
00:00:19:432,-0.08,-0.37,0.85,-0.06,-0.18,-0.05
00:00:19:532,-0.13,-0.42,0.83,-0.14,-0.09,-0.01
00:00:19:632,-0.07,-0.22,1.15,-0.10,-0.09,0.04
00:00:19:732,-0.03,-0.36,0.94,-0.05,-0.10,0.07
00:00:19:832,-0.08,-0.51,1.02,-0.05,0.05,0.10
00:00:19:932,-0.08,-0.30,0.79,-0.20,0.06,0.06
00:00:20:032,-0.08,-0.44,0.92,-0.07,0.05,0.08
00:00:20:132,-0.05,-0.32,0.87,-0.07,0.05,0.05
00:00:20:232,-0.06,-0.36,1.03,-0.13,0.08,0.08
00:00:20:332,-0.06,-0.22,1.06,-0.14,0.08,0.05
00:00:20:432,-0.02,-0.24,1.13,-0.19,0.06,0.05
00:00:20:532,-0.06,-0.28,1.11,-0.31,0.12,0.05
00:00:20:632,-0.03,-0.27,0.92,-0.11,0.09,0.04
00:00:20:732,-0.01,-0.29,1.04,-0.02,0.09,0.02
00:00:20:832,-0.07,-0.18,1.22,0.05,0.18,0.01
00:00:20:932,-0.07,-0.22,1.23,-0.07,0.13,-0.02
00:00:21:032,-0.01,-0.25,1.07,-0.13,-0.01,-0.04
00:00:21:132,-0.03,-0.36,1.19,-0.08,0.10,-0.02
00:00:21:232,-0.07,-0.30,1.17,-0.19,0.10,-0.04
00:00:21:332,-0.06,-0.44,0.78,-0.08,-0.00,-0.05
00:00:21:432,-0.04,-0.32,0.95,-0.22,0.02,-0.05
00:00:21:532,-0.03,-0.36,1.03,-0.11,0.03,-0.05
00:00:21:632,-0.07,-0.34,0.81,-0.03,-0.07,-0.11
00:00:21:732,-0.03,-0.37,1.16,-0.16,-0.03,-0.10
00:00:21:832,-0.12,-0.38,1.05,-0.16,-0.11,-0.08
00:00:21:932,0.02,-0.35,1.05,0.02,-0.09,-0.06
00:00:22:032,-0.07,-0.30,0.81,-0.00,-0.12,-0.05
00:00:22:132,-0.07,-0.53,1.01,-0.06,-0.05,-0.01
00:00:22:232,-0.07,-0.18,1.01,-0.23,-0.01,0.04
00:00:22:332,-0.08,-0.39,1.08,-0.18,0.06,0.05
00:00:22:432,-0.13,-0.22,1.11,-0.12,-0.02,-0.03
00:00:22:532,-0.06,-0.31,1.11,-0.22,-0.05,-0.04
00:00:22:632,-0.07,-0.27,0.97,-0.18,-0.02,-0.04
00:00:22:732,-0.05,-0.25,1.00,-0.26,-0.06,-0.06
00:00:22:832,-0.03,-0.31,1.17,-0.04,-0.04,-0.03
00:00:22:932,-0.11,-0.31,1.14,-0.14,-0.03,-0.04
00:00:23:032,-0.09,-0.38,0.89,-0.04,-0.03,-0.02
00:00:23:132,-0.06,-0.24,0.67,0.02,-0.06,0.00
00:00:23:232,-0.07,-0.29,0.89,-0.03,-0.07,0.00
00:00:23:332,-0.08,-0.16,0.96,-0.01,-0.05,-0.01
00:00:23:432,-0.04,-0.25,0.97,0.10,0.06,0.07
00:00:23:532,-0.07,-0.34,1.07,-0.03,0.08,0.04
00:00:23:632,-0.06,-0.23,0.82,0.08,0.11,0.07
00:00:23:732,-0.07,-0.47,1.20,-0.22,0.11,0.04
00:00:23:832,-0.12,-0.44,1.15,-0.08,0.23,0.05
00:00:23:932,-0.10,-0.20,1.16,-0.19,0.12,-0.01
00:00:24:032,-0.02,-0.46,1.04,-0.11,0.05,-0.08
00:00:24:132,-0.08,-0.39,0.91,-0.04,-0.06,-0.10
00:00:24:232,-0.06,-0.38,1.06,-0.09,0.00,-0.11
00:00:24:332,-0.08,-0.20,0.91,-0.08,-0.04,-0.11
00:00:24:432,-0.10,-0.47,1.08,-0.06,-0.06,-0.09
00:00:24:532,-0.08,-0.47,1.04,-0.11,0.01,-0.05
00:00:24:632,-0.03,-0.41,0.95,-0.18,-0.06,-0.03
00:00:24:732,-0.05,-0.35,1.03,-0.08,-0.05,-0.01
00:00:24:832,-0.04,-0.51,0.92,-0.10,-0.01,0.01
00:00:24:932,-0.10,-0.44,1.07,-0.16,0.01,-0.02
00:00:25:032,-0.04,-0.47,0.96,-0.12,-0.08,-0.06
00:00:25:132,-0.04,-0.54,0.82,-0.19,-0.09,-0.08
00:00:25:232,-0.05,-0.54,0.86,-0.13,-0.14,-0.09
00:00:25:332,-0.03,-0.51,0.93,-0.12,-0.20,-0.11
00:00:25:432,-0.06,-0.37,0.88,-0.14,-0.18,0.01
00:00:25:532,-0.10,-0.36,1.01,-0.04,-0.16,0.10
00:00:25:632,-0.05,-0.43,0.89,-0.09,-0.19,0.14
00:00:25:732,-0.04,-0.22,1.02,-0.05,-0.23,0.14
00:00:25:832,-0.03,-0.52,0.87,-0.00,-0.21,0.20
00:00:25:932,-0.07,-0.45,1.04,-0.07,-0.20,0.21
00:00:26:032,-0.07,-0.35,1.08,-0.10,-0.21,0.25
00:00:26:132,-0.05,-0.32,1.00,-0.03,-0.22,0.33
00:00:26:232,-0.05,-0.38,1.07,0.01,-0.25,0.34
00:00:26:332,-0.06,-0.39,1.19,-0.02,-0.24,0.35
00:00:26:432,-0.06,-0.47,0.88,-0.09,-0.25,0.38
00:00:26:532,-0.02,-0.35,1.00,-0.15,-0.29,0.45
00:00:26:632,-0.08,-0.26,1.14,-0.30,-0.24,0.58
00:00:26:732,-0.05,-0.37,1.04,0.22,-0.20,0.77
00:00:26:832,-0.10,-0.14,1.07,0.52,-0.03,0.81
00:00:26:932,-0.05,-0.15,1.21,0.38,-0.04,0.83
00:00:27:032,-0.09,-0.42,1.10,-0.30,-0.04,0.70
00:00:27:132,-0.04,-0.24,1.05,0.19,-0.04,0.69
00:00:27:232,-0.01,-0.16,0.94,-0.12,-0.02,0.41
00:00:27:332,-0.05,-0.21,0.96,-0.16,-0.12,0.25
00:00:27:432,-0.06,-0.27,1.32,0.06,-0.09,0.30
00:00:27:532,-0.03,-0.25,1.24,-0.14,-0.16,0.31
00:00:27:632,-0.03,-0.28,1.14,-0.03,-0.19,0.33
00:00:27:732,0.00,-0.11,1.19,0.18,-0.18,0.37
00:00:27:832,-0.06,-0.20,1.02,0.03,-0.18,0.38
00:00:27:932,-0.02,0.03,1.17,0.20,-0.10,0.47
00:00:28:032,-0.09,-0.26,1.27,0.03,0.01,0.47
00:00:28:132,-0.05,-0.05,1.01,-0.15,-0.04,0.56
00:00:28:232,-0.06,-0.08,1.04,0.02,-0.03,0.55
00:00:28:332,-0.03,0.10,1.15,0.05,0.15,0.58
00:00:28:432,-0.09,-0.22,0.89,-0.06,0.16,0.58
00:00:28:532,-0.05,-0.04,1.18,-0.05,0.26,0.56
00:00:28:632,-0.05,-0.12,0.86,-0.16,0.32,0.52
00:00:28:732,-0.05,0.31,1.29,-0.06,0.27,0.36
00:00:28:832,-0.07,-0.04,1.22,-0.16,0.35,0.16
00:00:28:932,-0.07,-0.34,1.04,-0.31,0.34,0.04
00:00:29:032,-0.05,-0.14,0.79,-0.09,0.17,-0.02
00:00:29:132,-0.10,-0.16,0.94,-0.10,0.05,-0.08
00:00:29:232,-0.06,-0.16,0.90,-0.16,-0.08,-0.19
00:00:29:332,-0.09,-0.23,0.90,-0.24,-0.07,-0.21
00:00:29:432,-0.08,-0.14,0.86,-0.22,-0.11,-0.12
00:00:29:532,-0.10,-0.18,0.96,-0.23,-0.13,-0.08
00:00:29:632,-0.09,-0.22,0.90,-0.13,-0.04,-0.04
00:00:29:732,-0.09,-0.21,0.92,-0.30,-0.10,-0.00
00:00:29:832,-0.09,-0.21,0.97,-0.25,-0.02,0.00
00:00:29:932,-0.08,-0.02,0.99,-0.12,-0.03,0.02
00:00:30:032,-0.10,-0.01,1.09,-0.12,0.06,0.00
00:00:30:132,-0.09,0.07,1.18,-0.08,0.14,0.01
00:00:30:232,0.00,0.03,1.22,0.02,-0.01,-0.02
00:00:30:332,-0.03,-0.20,1.00,-0.04,0.10,-0.03
00:00:30:432,-0.07,-0.26,0.97,-0.09,-0.08,-0.11
00:00:30:532,-0.08,-0.04,1.16,-0.17,-0.22,-0.07
00:00:30:632,-0.03,-0.18,1.09,-0.02,-0.01,-0.00
00:00:30:732,-0.02,-0.19,0.86,-0.10,-0.13,-0.00
00:00:30:832,-0.09,0.04,1.18,-0.17,-0.02,0.05
00:00:30:932,-0.04,-0.10,1.04,-0.08,0.02,0.09
00:00:31:032,-0.08,-0.18,0.98,-0.08,0.03,0.05
00:00:31:132,-0.11,-0.13,1.13,-0.14,0.02,0.07
00:00:31:232,-0.05,-0.36,0.93,-0.03,0.11,0.11
00:00:31:332,-0.09,0.01,1.20,-0.15,0.07,0.09
00:00:31:432,-0.02,-0.31,0.96,-0.03,0.23,0.11
00:00:31:532,-0.08,0.08,0.92,-0.04,0.14,0.01
00:00:31:632,-0.07,-0.35,0.83,-0.04,0.23,0.02
00:00:31:732,-0.07,0.10,1.34,-0.05,0.02,-0.05
00:00:31:832,-0.07,-0.31,1.08,-0.09,0.16,-0.08
00:00:31:932,-0.06,0.03,0.92,0.04,0.04,-0.12
00:00:32:032,-0.07,-0.23,1.22,-0.04,-0.00,-0.15
00:00:32:132,-0.05,-0.10,1.20,-0.06,0.04,-0.04
00:00:32:232,-0.07,-0.09,0.96,-0.08,-0.02,-0.08
00:00:32:332,-0.05,-0.28,1.05,0.04,-0.03,-0.06
00:00:32:432,-0.14,-0.05,1.07,-0.15,0.02,-0.06
00:00:32:532,-0.02,-0.25,0.79,-0.14,-0.03,-0.07
00:00:32:632,-0.05,0.14,0.91,-0.01,-0.12,-0.07
00:00:32:732,-0.06,-0.26,0.99,-0.16,0.04,-0.03
00:00:32:832,-0.06,0.04,1.15,0.01,-0.09,-0.03
00:00:32:932,-0.06,-0.30,1.03,-0.08,0.04,-0.01
00:00:33:032,-0.04,-0.03,0.97,-0.05,-0.03,-0.02
00:00:33:132,-0.05,-0.25,0.84,-0.08,0.07,0.01
00:00:33:232,-0.04,-0.10,1.16,-0.11,0.04,-0.02
00:00:33:332,-0.10,-0.12,1.04,-0.07,0.09,-0.06
00:00:33:432,-0.07,-0.33,0.92,-0.15,0.08,-0.08
00:00:33:532,-0.08,-0.06,1.19,-0.07,-0.01,-0.08
00:00:33:632,-0.01,-0.14,0.95,0.02,-0.11,-0.07
00:00:33:732,-0.09,-0.05,1.15,0.07,0.22,-0.02
00:00:33:832,-0.10,-0.05,1.15,-0.13,0.01,-0.06
00:00:33:932,-0.05,-0.14,1.03,-0.14,-0.00,-0.06
00:00:34:032,0.01,-0.20,1.09,-0.06,-0.03,-0.04
00:00:34:132,-0.04,-0.18,1.15,-0.06,0.08,-0.03
00:00:34:232,-0.08,-0.25,1.07,-0.02,0.04,-0.03
00:00:34:332,-0.08,-0.45,0.83,-0.01,0.02,-0.09
00:00:34:432,-0.11,-0.40,0.98,-0.05,0.03,-0.06
00:00:34:532,-0.10,-0.44,0.83,-0.40,0.00,-0.07
00:00:34:632,-0.01,-0.36,0.71,-0.04,-0.01,-0.05
00:00:34:732,0.01,0.25,0.97,0.60,-0.02,-0.05
00:00:34:832,0.00,-0.21,1.05,-0.08,0.09,-0.07
00:00:34:932,-0.25,-0.40,1.19,0.41,0.36,-0.06
00:00:35:032,-0.08,-0.28,1.33,0.15,-0.16,0.03
00:00:35:132,-0.07,-0.14,0.78,-0.20,0.19,-0.05
00:00:35:232,-0.14,-0.29,0.85,0.07,0.13,-0.05
00:00:35:332,-0.05,-0.16,1.32,-0.57,-0.11,-0.08
00:00:35:432,-0.09,-0.34,1.35,0.06,0.11,0.01
00:00:35:532,-0.18,-0.17,1.54,-0.23,0.01,-0.04
00:00:35:632,0.02,-0.15,0.94,-0.10,-0.01,-0.07
00:00:35:732,-0.06,-0.11,1.28,-0.17,0.10,-0.08
00:00:35:832,-0.04,0.02,1.05,-0.11,0.13,-0.06
00:00:35:932,-0.03,-0.15,0.99,0.10,0.01,-0.11
00:00:36:032,-0.05,-0.22,1.05,-0.17,-0.02,-0.18
00:00:36:132,-0.08,-0.29,0.92,0.04,-0.11,-0.17
00:00:36:232,-0.08,-0.22,1.00,-0.21,-0.07,-0.16
00:00:36:332,-0.06,-0.49,1.03,-0.13,-0.09,-0.12
00:00:36:432,-0.04,-0.26,1.05,-0.58,-0.19,-0.11
00:00:36:532,-0.02,-0.41,0.95,-0.46,-0.17,-0.02
00:00:36:632,-0.09,-0.35,1.22,-0.02,0.06,0.06
00:00:36:732,-0.08,-0.09,0.93,-0.14,-0.10,0.01
00:00:36:832,0.06,-0.33,0.69,-0.29,-0.12,0.04
00:00:36:932,-0.15,-0.35,0.80,-0.32,0.24,-0.02
00:00:37:032,-0.09,-0.34,0.87,-0.02,-0.02,-0.01
00:00:37:130,-0.04,-0.09,1.16,-0.02,0.12,-0.00
00:00:37:232,-0.04,-0.09,1.01,0.06,0.31,-0.00
00:00:37:332,-0.00,-0.23,0.72,-0.03,0.05,-0.08
00:00:37:432,-0.11,-0.46,0.84,-0.12,0.06,-0.13
00:00:37:532,-0.02,-0.36,0.94,-0.11,-0.02,-0.19
00:00:37:632,-0.01,-0.31,1.13,-0.17,-0.01,-0.21
00:00:37:732,-0.10,-0.39,0.92,-0.06,-0.03,-0.20
00:00:37:832,-0.06,-0.17,1.05,0.00,-0.13,-0.21
00:00:37:932,-0.00,-0.11,1.10,-0.05,-0.16,-0.20
00:00:38:032,-0.08,0.00,1.20,-0.07,-0.11,-0.03
00:00:38:132,-0.09,-0.13,1.19,-0.09,0.01,0.02
00:00:38:232,-0.09,-0.06,1.09,-0.06,0.00,-0.01
00:00:38:332,-0.06,-0.14,1.01,-0.10,0.05,-0.02
00:00:38:432,-0.04,-0.06,1.06,-0.07,0.04,-0.04
00:00:38:532,-0.03,-0.23,1.12,-0.10,0.01,-0.07
00:00:38:632,-0.05,-0.05,1.23,-0.11,0.03,-0.07
00:00:38:732,-0.05,-0.13,1.16,-0.10,0.04,-0.09
